"Date","Price","Open","High","Low","Vol.","Change %"
"12/25/2024","85.203","85.181","85.210","85.156","","0.03%"
"12/26/2024","85.259","85.201","85.319","85.195","","0.07%"
"12/27/2024","85.393","85.253","85.823","85.229","","0.16%"
"12/30/2024","85.502","85.437","85.606","85.426","","0.13%"
"12/31/2024","85.582","85.539","85.687","85.516","","0.09%"
"01/01/2025","85.650","85.625","85.716","85.625","","0.08%"
"01/02/2025","85.770","85.652","85.798","85.628","","0.14%"
"01/03/2025","85.766","85.836","85.836","85.705","","0.00%"
"01/06/2025","85.710","85.816","85.855","85.601","","-0.07%"
"01/07/2025","85.808","85.705","85.813","85.649","","0.11%"
"01/08/2025","85.922","85.775","85.943","85.770","","0.13%"
"01/09/2025","85.900","85.922","85.947","85.830","","-0.03%"
"01/10/2025","86.195","85.922","86.195","85.855","","0.34%"
"01/13/2025","86.651","86.178","86.729","86.094","","0.53%"
"01/14/2025","86.530","86.651","86.723","86.470","","-0.14%"
"01/15/2025","86.390","86.532","86.599","86.298","","-0.16%"
"01/16/2025","86.580","86.438","86.648","86.382","","0.22%"
"01/17/2025","86.576","86.610","86.671","86.521","","0.00%"
"01/20/2025","86.214","86.564","86.584","86.201","","-0.42%"
"01/21/2025","86.457","86.211","86.623","86.211","","0.28%"
"01/22/2025","86.455","86.452","86.601","86.297","","0.00%"
"01/23/2025","86.440","86.475","86.531","86.370","","-0.02%"
"01/24/2025","86.210","86.453","86.478","86.150","","-0.27%"
"01/27/2025","86.360","86.244","86.459","86.234","","0.17%"
"01/28/2025","86.589","86.395","86.596","86.391","","0.27%"
"01/29/2025","86.640","86.566","86.648","86.485","","0.06%"
"01/30/2025","86.572","86.553","86.661","86.536","","-0.08%"
"01/31/2025","86.561","86.667","86.682","86.550","","-0.01%"
"02/03/2025","86.970","86.916","87.305","86.892","","0.47%"
"02/04/2025","87.080","86.977","87.142","86.948","","0.13%"
"02/05/2025","87.341","87.075","87.501","87.075","","0.30%"
"02/06/2025","87.585","87.336","87.676","87.334","","0.28%"
"02/07/2025","87.655","87.598","87.655","87.309","","0.08%"
"02/10/2025","87.474","87.994","87.997","87.429","","-0.21%"
"02/11/2025","86.794","87.476","87.566","86.639","","-0.78%"
"02/12/2025","86.910","86.796","87.034","86.327","","0.13%"
"02/13/2025","86.700","86.950","87.014","86.693","","-0.24%"
"02/14/2025","86.630","86.779","86.905","86.562","","-0.08%"
"02/17/2025","86.837","86.676","86.908","86.632","","0.24%"
"02/18/2025","86.895","86.855","86.987","86.837","","0.07%"
"02/19/2025","86.900","86.925","86.958","86.815","","0.01%"
"02/20/2025","86.589","86.902","86.926","86.542","","-0.36%"
"02/21/2025","86.600","86.509","86.779","86.456","","0.01%"
"02/24/2025","86.670","86.655","86.762","86.506","","0.08%"
"02/25/2025","87.140","86.698","87.263","86.674","","0.54%"
"02/26/2025","87.141","87.086","87.192","87.014","","0.00%"
"02/27/2025","87.340","87.108","87.427","87.106","","0.23%"
"02/28/2025","87.471","87.320","87.559","87.266","","0.15%"
"03/03/2025","87.270","87.449","87.449","87.239","","-0.23%"
"03/04/2025","87.283","87.334","87.408","87.134","","0.01%"
"03/05/2025","86.890","87.271","87.346","86.876","","-0.45%"
"03/06/2025","87.039","86.872","87.166","86.868","","0.17%"
"03/07/2025","87.110","87.149","87.220","86.857","","0.08%"
"03/10/2025","87.300","87.139","87.381","87.138","","0.22%"
"03/11/2025","87.203","87.332","87.390","87.141","","-0.11%"
"03/12/2025","87.160","87.183","87.311","87.149","","-0.05%"
"03/13/2025","86.925","87.153","87.201","86.923","","-0.27%"
"03/14/2025","86.946","86.923","87.004","86.871","","0.02%"
"03/17/2025","86.700","86.957","86.973","86.691","","-0.28%"
"03/18/2025","86.520","86.659","86.783","86.509","","-0.21%"
"03/19/2025","86.320","86.574","86.675","86.301","","-0.23%"
"03/20/2025","86.330","86.337","86.418","86.185","","0.01%"
"03/21/2025","85.995","86.325","86.344","85.916","","-0.39%"
"03/24/2025","85.570","85.990","86.046","85.475","","-0.49%"
"03/25/2025","85.611","85.532","85.830","85.531","","0.05%"
"03/26/2025","85.653","85.616","85.895","85.596","","0.05%"
"03/27/2025","85.650","85.795","85.915","85.625","","0.00%"
"03/28/2025","85.539","85.680","85.739","85.403","","-0.13%"
"03/31/2025","85.460","85.459","85.558","85.417","","-0.09%"
"04/01/2025","85.580","85.459","85.660","85.451","","0.14%"
"04/02/2025","85.465","85.611","85.726","85.432","","-0.13%"
"04/03/2025","85.275","85.804","85.813","85.203","","-0.22%"
"04/04/2025","85.530","85.282","85.641","84.932","","0.30%"
"04/07/2025","85.882","85.611","85.913","85.568","","0.41%"
"04/08/2025","86.250","85.943","86.306","85.812","","0.43%"
"04/09/2025","86.660","86.353","86.751","86.353","","0.48%"
"04/10/2025","86.200","86.146","86.334","86.118","","-0.53%"
"04/11/2025","86.200","86.244","86.269","85.935","","0.00%"
"04/14/2025","86.048","86.036","86.110","85.869","","-0.18%"
"04/15/2025","85.709","86.023","86.023","85.585","","-0.39%"
"04/16/2025","85.614","85.713","85.773","85.515","","-0.11%"
"04/17/2025","85.390","85.602","85.631","85.313","","-0.26%"
"04/18/2025","85.457","85.409","85.505","85.390","","0.08%"
"04/21/2025","85.180","85.378","85.379","85.025","","-0.32%"
"04/22/2025","85.180","85.159","85.239","85.049","","0.00%"
"04/23/2025","85.350","85.221","85.533","85.208","","0.20%"
"04/24/2025","85.326","85.515","85.671","85.239","","-0.03%"
"04/25/2025","85.385","85.293","85.660","85.085","","0.07%"
"04/28/2025","85.163","85.382","85.419","84.949","","-0.26%"
"04/29/2025","85.155","85.160","85.408","84.945","","-0.01%"
"04/30/2025","84.599","85.220","85.268","84.466","","-0.65%"
"05/01/2025","84.590","84.609","84.745","84.552","","-0.01%"
"05/02/2025","84.527","84.657","84.685","83.765","","-0.07%"
"05/05/2025","84.295","84.491","84.525","84.114","","-0.27%"
"05/06/2025","84.305","84.370","84.637","84.250","","0.01%"
"05/07/2025","84.721","84.647","84.909","84.473","","0.49%"
"05/08/2025","85.536","84.778","85.810","84.528","","0.96%"
"05/09/2025","85.409","85.884","85.952","85.284","","-0.15%"
"05/12/2025","84.885","84.695","84.959","84.592","","-0.61%"
"05/13/2025","85.275","84.838","85.480","84.630","","0.46%"
"05/14/2025","85.395","85.038","85.522","85.006","","0.14%"
"05/15/2025","85.546","85.400","85.741","85.348","","0.18%"
"05/16/2025","85.500","85.445","85.700","85.252","","-0.05%"
"05/19/2025","85.390","85.463","85.640","85.336","","-0.13%"
"05/20/2025","85.540","85.370","85.659","85.344","","0.18%"
"05/21/2025","85.600","85.537","85.702","85.486","","0.07%"
"05/22/2025","85.995","85.609","86.115","85.530","","0.46%"
"05/23/2025","85.200","85.953","86.045","85.111","","-0.92%"
"05/26/2025","85.088","85.037","85.184","84.785","","-0.13%"
"05/27/2025","85.330","85.075","85.464","85.040","","0.28%"
"05/28/2025","85.414","85.519","85.737","85.321","","0.10%"
"05/29/2025","85.419","85.557","85.620","85.386","","0.01%"
"05/30/2025","85.525","85.368","85.653","85.248","","0.12%"
"06/02/2025","85.354","85.504","85.594","85.292","","-0.20%"
"06/03/2025","85.709","85.392","85.709","85.359","","0.42%"
"06/04/2025","85.875","85.692","86.045","85.651","","0.19%"
"06/05/2025","85.835","85.849","85.978","85.663","","-0.05%"
"06/06/2025","85.786","85.838","86.005","85.621","","-0.06%"
"06/09/2025","85.670","85.803","85.813","85.466","","-0.14%"
"06/10/2025","85.596","85.666","85.695","85.505","","-0.09%"
"06/11/2025","85.468","85.560","85.631","85.412","","-0.15%"
"06/12/2025","85.581","85.470","85.665","85.401","","0.13%"
"06/13/2025","86.108","86.164","86.217","85.924","","0.62%"
"06/16/2025","85.846","86.149","86.260","85.782","","-0.30%"
"06/17/2025","86.318","86.030","86.404","85.890","","0.55%"
"06/18/2025","86.430","86.315","86.573","86.263","","0.13%"
"06/19/2025","86.840","86.416","86.916","86.416","","0.47%"
"06/20/2025","86.580","86.684","86.698","86.530","","-0.30%"
"06/23/2025","86.580","86.788","86.871","86.571","","0.00%"
"06/24/2025","85.944","86.157","86.265","85.899","","-0.73%"
"06/25/2025","86.040","85.937","86.148","85.791","","0.11%"
"06/26/2025","85.640","86.021","86.055","85.614","","-0.46%"
"06/27/2025","85.455","85.640","85.681","85.422","","-0.22%"
"06/30/2025","85.700","85.479","85.845","85.441","","0.29%"
"07/01/2025","85.630","85.700","85.700","85.457","","-0.08%"
"07/02/2025","85.625","85.617","85.772","85.566","","-0.01%"
"07/03/2025","85.433","85.559","85.708","85.183","","-0.22%"
"07/04/2025","85.497","85.480","85.535","85.307","","0.07%"
"07/07/2025","85.760","85.575","86.043","85.575","","0.31%"
"07/08/2025","85.760","85.778","85.835","85.632","","0.00%"
"07/09/2025","85.680","85.760","85.932","85.637","","-0.09%"
"07/10/2025","85.749","85.715","85.766","85.533","","0.08%"
"07/11/2025","85.825","85.735","85.921","85.690","","0.09%"
"07/14/2025","86.017","85.824","86.062","85.810","","0.22%"
"07/15/2025","85.991","86.009","86.032","85.742","","-0.03%"
"07/16/2025","85.885","85.959","86.081","85.733","","-0.12%"
"07/17/2025","86.035","85.922","86.136","85.796","","0.17%"
"07/18/2025","86.150","86.010","86.244","85.972","","0.13%"
"07/21/2025","86.195","86.134","86.362","86.132","","0.05%"
"07/22/2025","86.322","86.195","86.441","86.180","","0.15%"
"07/23/2025","86.380","86.328","86.471","86.284","","0.07%"
"07/24/2025","86.380","86.401","86.445","86.241","","0.00%"
"07/25/2025","86.503","86.432","86.641","86.405","","0.14%"
"07/28/2025","86.697","86.481","86.725","86.402","","0.22%"
"07/29/2025","87.108","86.770","87.108","86.735","","0.47%"
"07/30/2025","87.691","87.058","87.846","87.050","","0.67%"
"07/31/2025","87.524","87.715","87.796","87.501","","-0.19%"
"08/01/2025","87.245","87.490","87.673","87.170","","-0.32%"
"08/04/2025","87.680","87.284","87.727","87.155","","0.50%"
"08/05/2025","87.830","87.977","87.977","87.736","","0.17%"
"08/06/2025","87.725","87.785","87.851","87.629","","-0.12%"
"08/07/2025","87.446","87.715","87.798","87.345","","-0.32%"
"08/08/2025","87.489","87.435","87.759","87.435","","0.05%"
"08/11/2025","87.660","87.541","87.763","87.472","","0.20%"
"08/12/2025","87.606","87.656","87.761","87.575","","-0.06%"
"08/13/2025","87.450","87.595","87.727","87.380","","-0.18%"
"08/14/2025","87.691","87.471","87.700","87.385","","0.28%"
"08/15/2025","87.513","87.692","87.694","87.410","","-0.20%"
"08/18/2025","87.311","87.545","87.559","87.296","","-0.23%"
"08/19/2025","87.070","87.297","87.382","86.921","","-0.28%"
"08/20/2025","87.018","87.073","87.171","86.980","","-0.06%"
"08/21/2025","87.294","87.023","87.343","86.926","","0.32%"
"08/22/2025","87.331","87.266","87.551","87.179","","0.04%"
"08/25/2025","87.608","87.310","87.623","87.274","","0.32%"
"08/26/2025","87.635","87.623","87.805","87.582","","0.03%"
"08/27/2025","87.661","87.674","87.883","87.607","","0.03%"
"08/28/2025","87.591","87.659","87.696","87.520","","-0.08%"
"08/29/2025","88.174","87.591","88.313","87.575","","0.67%"
"09/01/2025","88.001","88.175","88.343","87.931","","-0.20%"
"09/02/2025","87.998","87.985","88.206","87.825","","0.00%"
"09/03/2025","88.073","88.045","88.195","87.975","","0.09%"
"09/04/2025","88.193","88.079","88.220","87.999","","0.14%"
"09/05/2025","88.187","88.125","88.367","88.069","","-0.01%"
"09/08/2025","87.981","88.153","88.196","87.922","","-0.23%"
"09/09/2025","88.248","88.002","88.261","87.949","","0.30%"
"09/10/2025","88.054","88.220","88.267","88.021","","-0.22%"
"09/11/2025","88.267","88.105","88.499","88.084","","0.24%"
"09/12/2025","88.277","88.298","88.431","88.232","","0.01%"
"09/15/2025","88.122","88.279","88.302","88.115","","-0.18%"
"09/16/2025","87.883","88.069","88.160","87.878","","-0.27%"
"09/17/2025","87.745","87.879","87.910","87.662","","-0.16%"
"09/18/2025","88.206","87.891","88.291","87.834","","0.53%"
"09/19/2025","88.100","88.207","88.343","88.052","","-0.12%"
"09/22/2025","88.303","88.181","88.346","88.116","","0.23%"
"09/23/2025","88.808","88.304","88.821","88.256","","0.57%"
"09/24/2025","88.777","88.790","88.939","88.673","","-0.03%"
"09/25/2025","88.768","88.732","88.818","88.599","","-0.01%"
"09/26/2025","88.677","88.774","88.792","88.638","","-0.10%"
"09/29/2025","88.704","88.661","88.802","88.624","","0.03%"
"09/30/2025","88.841","88.738","88.877","88.673","","0.15%"
"10/01/2025","88.683","88.786","88.856","88.612","","-0.18%"
"10/02/2025","88.720","88.669","88.883","88.585","","0.04%"
"10/03/2025","88.735","88.749","88.816","88.664","","0.02%"
"10/06/2025","88.721","88.763","88.839","88.695","","-0.02%"
"10/07/2025","88.739","88.721","88.785","88.691","","0.02%"
"10/08/2025","88.760","88.759","88.824","88.725","","0.02%"
"10/09/2025","88.866","88.778","88.877","88.694","","0.12%"
"10/10/2025","88.757","88.817","88.826","88.494","","-0.12%"
"10/13/2025","88.665","88.726","88.798","88.564","","-0.10%"
"10/14/2025","88.782","88.683","88.827","88.627","","0.13%"
"10/15/2025","87.810","88.729","88.799","87.809","","-1.09%"
"10/16/2025","87.991","87.754","88.058","87.611","","0.21%"
"10/17/2025","88.003","87.939","88.119","87.716","","0.01%"
"10/20/2025","87.875","87.956","88.012","87.738","","-0.15%"
"10/21/2025","88.021","87.880","88.092","87.880","","0.17%"
"10/22/2025","87.740","88.003","88.003","87.612","","-0.32%"
"10/23/2025","87.779","87.716","87.964","87.716","","0.04%"
"10/24/2025","87.836","87.777","87.889","87.630","","0.06%"
"10/27/2025","88.225","87.786","88.311","87.785","","0.44%"
"10/28/2025","88.234","88.223","88.423","88.160","","0.01%"
"10/29/2025","88.408","88.232","88.493","88.141","","0.20%"
"10/30/2025","88.632","88.314","88.765","88.308","","0.25%"
"10/31/2025","88.769","88.637","88.814","88.566","","0.15%"
"11/03/2025","88.724","88.722","88.806","88.697","","-0.05%"
"11/04/2025","88.732","88.722","88.779","88.332","","0.01%"
"11/05/2025","88.557","88.710","88.774","88.545","","-0.20%"
"11/06/2025","88.673","88.632","88.693","88.459","","0.13%"
"11/07/2025","88.665","88.625","88.731","88.590","","-0.01%"
"11/10/2025","88.707","88.650","88.746","88.623","","0.05%"
"11/11/2025","88.467","88.707","88.726","88.421","","-0.27%"
"11/12/2025","88.590","88.501","88.663","88.499","","0.14%"
"11/13/2025","88.817","88.590","88.831","88.582","","0.26%"
"11/14/2025","88.689","88.777","88.808","88.636","","-0.14%"
"11/17/2025","88.636","88.705","88.748","88.559","","-0.06%"
"11/18/2025","88.552","88.610","88.697","88.495","","-0.09%"
"11/19/2025","88.492","88.557","88.623","88.416","","-0.07%"
"11/20/2025","88.715","88.487","88.763","88.483","","0.25%"
"11/21/2025","89.641","88.692","89.734","88.602","","1.04%"
"11/24/2025","89.148","89.527","89.538","89.063","","-0.55%"
"11/25/2025","89.153","89.148","89.274","88.979","","0.01%"
"11/26/2025","89.161","89.170","89.288","89.146","","0.01%"
"11/27/2025","89.365","89.161","89.409","89.116","","0.23%"
"11/28/2025","89.357","89.361","89.516","89.316","","-0.01%"
"12/01/2025","89.613","89.325","89.800","89.325","","0.29%"
"12/02/2025","89.918","89.606","90.014","89.591","","0.34%"
"12/03/2025","90.171","89.923","90.329","89.857","","0.28%"
"12/04/2025","89.837","90.150","90.462","89.726","","-0.37%"
"12/05/2025","89.945","89.900","90.076","89.700","","0.12%"
"12/08/2025","90.130","89.962","90.267","89.962","","0.21%"
"12/09/2025","89.917","90.130","90.207","89.825","","-0.24%"
"12/10/2025","89.793","89.908","90.084","89.763","","-0.14%"
"12/11/2025","90.251","89.875","90.488","89.846","","0.51%"
"12/12/2025","90.584","90.188","90.652","90.174","","0.37%"
"12/15/2025","90.775","90.550","90.793","90.510","","0.21%"
"12/16/2025","90.949","90.777","91.082","90.710","","0.19%"
"12/17/2025","90.409","91.020","91.075","89.906","","-0.59%"
"12/18/2025","90.267","90.389","90.464","90.042","","-0.16%"
"12/19/2025","89.577","90.238","90.302","89.255","","-0.76%"
"12/22/2025","89.604","89.542","89.768","89.446","","0.03%"
"12/23/2025","89.436","89.563","89.851","89.411","","-0.19%"
"12/24/2025","89.814","89.534","89.860","89.419","","0.42%"
"12/25/2025","89.736","89.735","89.736","89.735","","-0.09%"
"12/26/2025","89.796","89.753","89.962","89.697","","0.07%"
"12/29/2025","89.900","89.837","89.993","89.830","","0.12%"
"12/30/2025","89.770","89.974","90.020","89.687","","-0.14%"
"12/31/2025","89.871","89.780","90.001","89.727","","0.11%"
"01/01/2026","89.968","89.955","89.993","89.865","","0.11%"
"01/02/2026","90.014","89.942","90.255","89.864","","0.05%"
"01/05/2026","90.233","90.131","90.311","90.095","","0.24%"
"01/06/2026","90.108","90.231","90.264","90.050","","-0.14%"
"01/07/2026","89.864","90.166","90.232","89.807","","-0.27%"
"01/08/2026","89.905","89.852","90.132","89.730","","0.05%"
"01/09/2026","90.244","89.883","90.318","89.855","","0.38%"
"01/12/2026","90.132","90.257","90.272","90.117","","-0.12%"
"01/13/2026","90.282","90.233","90.351","90.165","","0.17%"
"01/14/2026","90.248","90.265","90.391","89.983","","-0.04%"
"01/15/2026","90.362","90.190","90.439","90.181","","0.13%"
"01/16/2026","90.709","90.318","90.891","90.318","","0.38%"
"01/19/2026","90.902","90.717","91.015","90.610","","0.21%"
"01/20/2026","91.119","90.905","91.119","90.871","","0.24%"
"01/21/2026","91.546","91.055","91.753","90.998","","0.47%"
"01/22/2026","91.570","91.537","91.681","91.279","","0.03%"
"01/23/2026","91.675","91.559","91.988","91.415","","0.11%"
"01/26/2026","91.713","91.531","91.790","91.500","","0.04%"
"01/27/2026","91.474","91.775","91.896","91.472","","-0.26%"
"01/28/2026","92.043","91.540","92.220","91.418","","0.62%"
"01/29/2026","91.782","92.031","92.129","91.779","","-0.28%"
"01/30/2026","91.694","91.870","92.027","91.667","","-0.10%"
"02/02/2026","91.285","91.778","92.023","91.280","","-0.45%"
"02/03/2026","90.423","90.328","90.520","90.022","","-0.94%"
"02/04/2026","90.391","90.377","90.535","90.233","","-0.04%"
"02/05/2026","90.319","90.362","90.521","90.063","","-0.08%"
"02/06/2026","90.596","90.315","90.845","90.173","","0.31%"
"02/09/2026","90.756","90.518","90.811","90.373","","0.18%"
"02/10/2026","90.588","90.793","90.798","90.470","","-0.19%"
"02/11/2026","90.736","90.587","90.846","90.465","","0.16%"
"02/12/2026","90.564","90.672","90.732","90.390","","-0.19%"
"02/13/2026","90.555","90.613","90.762","90.516","","-0.01%"
"02/16/2026","90.779","90.596","90.832","90.536","","0.25%"
"02/17/2026","90.632","90.784","90.804","90.607","","-0.16%"
"02/18/2026","90.804","90.627","90.809","90.575","","0.19%"
"02/19/2026","91.038","90.793","91.211","90.700","","0.26%"
"02/20/2026","90.730","91.042","91.088","90.721","","-0.34%"
"02/23/2026","91.016","90.765","91.034","90.680","","0.32%"
"02/24/2026","90.918","91.026","91.032","90.855","","-0.11%"
"02/25/2026","90.894","90.913","90.970","90.863","","-0.03%"
"02/26/2026","90.993","90.941","91.078","90.806","","0.11%"
"02/27/2026","91.076","91.022","91.142","90.915","","0.09%"
"03/02/2026","91.585","91.234","91.774","91.167","","0.56%"
"03/03/2026","92.050","91.560","92.239","91.560","","0.51%"
"03/04/2026","92.123","92.012","92.311","91.880","","0.08%"
"03/05/2026","91.787","92.132","92.165","91.335","","-0.36%"
"03/06/2026","91.933","91.662","92.012","91.570","","0.16%"
"03/09/2026","92.155","92.330","92.386","92.113","","0.24%"
"03/10/2026","91.974","91.851","92.204","91.674","","-0.20%"
"03/11/2026","92.229","91.899","92.258","91.837","","0.28%"
"03/12/2026","92.388","92.243","92.506","92.055","","0.17%"
"03/13/2026","92.540","92.366","92.572","92.240","","0.16%"
"03/16/2026","92.264","92.449","92.483","92.147","","-0.30%"
"03/17/2026","92.395","92.240","92.491","92.240","","0.14%"
"03/18/2026","93.129","92.407","93.129","92.340","","0.79%"
"03/19/2026","92.911","93.027","93.384","92.859","","-0.23%"
"03/20/2026","93.692","92.924","93.826","92.834","","0.84%"
"03/23/2026","93.212","93.743","94.137","92.911","","-0.51%"
"03/24/2026","94.043","93.505","94.141","93.505","","0.89%"
"03/25/2026","93.906","93.990","94.214","93.763","","-0.15%"
"03/26/2026","94.288","93.800","94.301","93.800","","0.41%"
"03/27/2026","94.782","94.298","94.988","94.116","","0.52%"
"03/30/2026","94.379","93.048","95.220","93.032","","-0.43%"
"03/31/2026","93.485","94.373","94.380","93.432","","-0.95%"
"04/01/2026","93.226","93.627","93.890","93.022","","-0.28%"
"04/02/2026","92.978","93.279","93.691","92.797","","-0.27%"
"04/03/2026","92.710","92.952","92.803","92.614","","-0.29%"
"04/06/2026","93.065","92.838","93.204","92.716","","0.38%"
"04/07/2026","92.867","93.008","93.075","92.818","","-0.21%"
"04/08/2026","92.585","92.860","92.860","92.333","","-0.30%"
"04/09/2026","92.470","92.570","92.915","92.313","","-0.12%"
"04/10/2026","93.090","92.683","93.092","92.409","","0.67%"
"04/13/2026","93.233","93.318","93.431","93.120","","0.15%"
"04/14/2026","93.165","93.156","93.407","93.016","","-0.07%"
"04/15/2026","93.385","93.106","93.503","93.074","","0.24%"
"04/16/2026","93.053","93.260","93.407","92.926","","-0.36%"
"04/17/2026","92.603","93.140","93.140","92.444","","-0.48%"
"04/20/2026","93.120","92.710","93.243","92.631","","0.56%"
"04/21/2026","93.495","93.120","93.631","93.120","","0.40%"
"04/22/2026","93.800","93.495","93.869","93.494","","0.33%"
"04/23/2026","94.110","94.010","94.158","94.005","","0.33%"
"04/24/2026","94.250","94.110","94.313","94.110","","0.15%"
"04/27/2026","94.195","94.255","94.289","94.103","","-0.06%"
"04/28/2026","94.545","94.375","94.583","94.375","","0.37%"
"04/29/2026","94.865","94.545","94.865","94.545","","0.34%"
"04/30/2026","94.910","94.865","95.337","94.850","","0.05%"
"05/01/2026","94.905","94.910","94.910","94.905","","-0.01%"
"05/04/2026","95.093","94.955","95.093","94.819","","0.20%"
"05/05/2026","95.190","95.315","95.466","95.190","","0.10%"
"05/06/2026","94.615","95.040","95.183","94.564","","-0.60%"
"05/07/2026","94.260","94.615","94.908","94.075","","-0.38%"
"05/08/2026","94.441","94.260","94.679","94.260","","0.19%"
"05/11/2026","95.315","94.955","95.315","94.885","","0.93%"
"05/12/2026","95.640","95.325","95.746","95.325","","0.34%"
"05/13/2026","95.710","95.640","95.805","95.518","","0.07%"
"05/14/2026","95.768","95.735","95.963","95.628","","0.06%"
"05/15/2026","95.970","95.875","96.144","95.865","","0.21%"
"05/18/2026","96.350","96.170","96.393","96.120","","0.40%"
"05/19/2026","96.538","96.370","96.620","96.275","","0.20%"
"05/20/2026","96.830","96.865","96.965","96.720","","0.30%"
"05/21/2026","96.210","96.305","96.508","96.038","","-0.64%"
"05/22/2026","95.700","96.210","96.305","95.685","","-0.53%"
"05/25/2026","95.235","95.355","95.450","95.113","","-0.49%"
"05/26/2026","95.695","95.385","95.695","95.345","","0.48%"
"05/27/2026","95.700","95.755","95.798","95.655","","0.01%"
"05/28/2026","95.695","95.700","95.700","95.693","","-0.01%"
"05/29/2026","95.010","95.695","95.695","94.961","","-0.72%"
"06/01/2026","94.995","94.975","95.042","94.733","","-0.02%"
"06/02/2026","95.270","95.060","95.288","95.031","","0.29%"
"06/03/2026","95.710","95.270","95.800","95.270","","0.46%"
"06/04/2026","95.790","95.705","95.795","95.600","","0.08%"
"06/05/2026","94.950","95.718","95.775","94.890","","-0.88%"
"06/08/2026","95.713","95.325","95.727","95.163","","0.80%"
"06/09/2026","95.360","95.725","95.725","95.233","","-0.37%"
"06/10/2026","95.270","95.545","95.568","95.085","","-0.09%"
"06/11/2026","95.765","95.525","95.765","95.525","","0.52%"
"06/12/2026","95.110","95.760","95.760","94.950","","-0.68%"
"06/15/2026","94.715","94.730","94.776","94.458","","-0.42%"
"06/16/2026","94.575","94.618","94.721","94.490","","-0.15%"
"06/17/2026","94.530","94.460","94.600","94.288","","-0.05%"
"06/18/2026","94.338","94.665","94.708","94.185","","-0.20%"
"06/19/2026","94.325","94.340","94.528","94.205","","-0.01%"
"06/22/2026","94.683","94.360","94.755","94.245","","0.38%"
"06/23/2026","94.740","94.680","94.915","94.635","","0.06%"
"06/24/2026","94.670","94.900","94.920","94.600","","-0.07%"
"06/25/2026","94.400","94.305","94.545","94.155","","-0.29%"
"06/26/2026","94.360","94.360","94.360","94.360","","-0.04%"
"06/29/2026","94.545","94.355","94.555","94.253","","0.20%"
"06/30/2026","94.665","94.545","94.760","94.521","","0.13%"
"07/01/2026","95.253","94.665","95.285","94.620","","0.62%"
"07/02/2026","95.400","94.933","95.401","94.933","","0.15%"
"07/03/2026","95.215","95.400","95.400","95.165","","-0.19%"
"07/06/2026","95.400","95.235","95.480","95.215","","0.19%"
"07/07/2026","94.970","95.400","95.400","94.965","","-0.45%"
"07/08/2026","95.560","95.178","95.602","94.990","","0.62%"
"07/09/2026","95.390","95.555","95.572","95.280","","-0.18%"
"07/10/2026","95.330","95.390","95.419","95.222","","-0.06%"
"07/13/2026","95.625","95.678","95.855","95.593","","0.31%"
"07/14/2026","96.205","95.950","96.243","95.950","","0.61%"
"07/15/2026","96.260","96.178","96.309","96.055","","0.06%"
"07/16/2026","96.350","96.260","96.375","96.225","","0.09%"
"07/17/2026","96.285","96.310","96.400","96.270","","-0.07%"
"07/20/2026","96.450","96.405","96.530","96.365","","0.17%"
"07/21/2026","96.240","96.415","96.417","96.130","","-0.22%"
"07/22/2026","96.570","96.348","96.575","96.255","","0.34%"
"07/23/2026","96.578","96.570","96.578","96.458","","0.01%"
"07/24/2026","96.568","96.635","96.655","96.348","","-0.01%"
"07/27/2026","95.915","96.175","96.278","95.790","","-0.68%"
"07/28/2026","95.858","95.910","95.910","95.637","","-0.06%"
"07/29/2026","95.653","95.725","95.790","95.485","","-0.21%"
"07/30/2026","95.685","95.598","95.755","95.574","","0.03%"
"07/31/2026","95.390","95.390","95.473","95.255","","-0.31%"
"08/03/2026","95.340","95.145","95.355","95.123","","-0.05%"
"08/04/2026","95.383","95.340","95.393","95.253","","0.05%"
"08/05/2026","95.120","94.925","95.253","94.923","","-0.28%"
"08/06/2026","95.160","95.135","95.244","95.120","","0.04%"
"08/07/2026","95.210","95.280","95.365","95.200","","0.05%"
"08/10/2026","95.305","95.175","95.305","95.175","","0.10%"
"08/11/2026","95.440","95.310","95.452","95.310","","0.14%"
"08/12/2026","95.340","95.405","95.436","95.260","","-0.10%"
"08/13/2026","95.450","95.340","95.452","95.340","","0.12%"
"08/14/2026","95.450","95.450","95.451","95.383","","0.00%"
"08/17/2026","95.610","95.483","95.620","95.483","","0.17%"
"08/18/2026","95.685","95.610","95.688","95.610","","0.08%"
"08/19/2026","95.758","95.685","95.768","95.685","","0.08%"
"08/20/2026","95.710","95.568","95.720","95.568","","-0.05%"
"08/21/2026","95.700","95.710","95.754","95.663","","-0.01%"
"08/24/2026","95.750","95.645","95.750","95.644","","0.05%"
"08/25/2026","95.417","95.700","95.740","95.410","","-0.35%"
"08/26/2026","95.425","95.425","95.425","95.425","","0.01%"
"08/27/2026","95.545","95.425","95.565","95.403","","0.13%"
"08/28/2026","95.380","95.545","95.575","95.325","","-0.17%"
"08/31/2026","95.167","95.495","95.495","95.110","","-0.22%"
"09/01/2026","94.960","95.005","95.100","94.800","","-0.22%"
"09/02/2026","94.975","94.960","94.980","94.845","","0.02%"
"09/03/2026","94.490","94.305","94.496","94.290","","-0.51%"
"09/04/2026","94.490","94.490","94.525","94.455","","0.00%"
